date,price
12-Feb-2014 11:49:01,1080
12-Feb-2014 11:49:31,1071
12-Feb-2014 11:50:01,1084
12-Feb-2014 11:50:31,739
12-Feb-2014 11:51:01,738
12-Feb-2014 11:51:31,737
12-Feb-2014 11:52:31,738
12-Feb-2014 11:53:01,737
12-Feb-2014 11:53:31,736
12-Feb-2014 11:54:01,737
12-Feb-2014 11:54:31,740
12-Feb-2014 11:55:01,734
12-Feb-2014 11:56:01,735
12-Feb-2014 11:56:31,736
12-Feb-2014 11:57:01,737
12-Feb-2014 11:57:31,735
12-Feb-2014 11:59:31,734
12-Feb-2014 12:00:32,732
12-Feb-2014 12:01:32,733
12-Feb-2014 12:02:32,524
12-Feb-2014 12:03:02,522
12-Feb-2014 12:03:32,521
12-Feb-2014 12:04:02,522
12-Feb-2014 12:04:32,519
12-Feb-2014 12:05:02,667
12-Feb-2014 12:05:32,688
12-Feb-2014 12:06:02,682
12-Feb-2014 12:06:32,685
12-Feb-2014 12:07:02,677
12-Feb-2014 12:07:32,668
12-Feb-2014 12:08:02,667
12-Feb-2014 12:08:32,666
12-Feb-2014 12:10:32,674
12-Feb-2014 12:11:02,666
12-Feb-2014 12:11:32,671
12-Feb-2014 12:12:02,673
12-Feb-2014 12:12:32,671
12-Feb-2014 12:13:02,662
12-Feb-2014 12:13:32,665
12-Feb-2014 12:14:02,664
12-Feb-2014 12:14:32,666
12-Feb-2014 12:15:02,671
12-Feb-2014 12:15:32,666
12-Feb-2014 12:16:02,664
12-Feb-2014 12:17:02,687
12-Feb-2014 12:17:32,663
12-Feb-2014 12:18:02,666
12-Feb-2014 12:18:32,658
12-Feb-2014 12:19:02,665
12-Feb-2014 12:19:32,659
12-Feb-2014 12:20:03,661
12-Feb-2014 12:20:32,662
12-Feb-2014 12:21:02,661
12-Feb-2014 12:21:32,658
12-Feb-2014 12:22:02,660
12-Feb-2014 12:22:59,658
12-Feb-2014 12:23:59,653
12-Feb-2014 12:24:29,647
12-Feb-2014 12:25:29,649
12-Feb-2014 12:25:59,686
12-Feb-2014 12:26:29,648
12-Feb-2014 12:26:59,676
12-Feb-2014 12:27:29,650
12-Feb-2014 12:28:59,651
12-Feb-2014 12:29:59,650
12-Feb-2014 12:30:29,680
12-Feb-2014 12:30:59,678
12-Feb-2014 12:31:29,675
12-Feb-2014 12:31:59,674
12-Feb-2014 12:32:29,677
12-Feb-2014 12:33:00,676
12-Feb-2014 12:33:30,671
12-Feb-2014 12:34:00,647
12-Feb-2014 12:34:30,649
12-Feb-2014 12:35:00,872
12-Feb-2014 12:35:30,1038
12-Feb-2014 12:36:00,1582
12-Feb-2014 12:36:30,1037
12-Feb-2014 12:37:00,1396
12-Feb-2014 12:37:30,1392
12-Feb-2014 12:38:00,1391
12-Feb-2014 12:38:30,1387
12-Feb-2014 12:39:30,1386
12-Feb-2014 12:40:00,1384
12-Feb-2014 12:40:30,1286
12-Feb-2014 12:41:00,1285
12-Feb-2014 12:41:30,1284
12-Feb-2014 12:42:00,1282
12-Feb-2014 12:42:30,1281
12-Feb-2014 12:44:16,1283
12-Feb-2014 12:44:30,1282
12-Feb-2014 12:45:00,1279
12-Feb-2014 12:45:30,1446
12-Feb-2014 12:46:00,1444
12-Feb-2014 12:46:30,1437
12-Feb-2014 12:47:30,1432
12-Feb-2014 12:48:00,1431
12-Feb-2014 12:48:30,1435
12-Feb-2014 12:49:00,1434
12-Feb-2014 12:49:30,1433
12-Feb-2014 12:50:30,1443
12-Feb-2014 12:51:00,1441
12-Feb-2014 12:51:30,1440
12-Feb-2014 12:52:00,1444
12-Feb-2014 12:52:30,1442
12-Feb-2014 12:53:00,1285
12-Feb-2014 12:53:30,1291
12-Feb-2014 12:54:30,1144
12-Feb-2014 12:55:00,800
12-Feb-2014 12:55:30,797
12-Feb-2014 12:56:00,640
12-Feb-2014 12:56:30,606
12-Feb-2014 12:57:00,632
12-Feb-2014 12:57:30,616
12-Feb-2014 12:58:00,597
12-Feb-2014 12:58:30,502
12-Feb-2014 12:59:30,505
12-Feb-2014 13:00:00,586
12-Feb-2014 13:00:30,498
12-Feb-2014 13:01:00,500
12-Feb-2014 13:01:30,501
12-Feb-2014 13:02:00,528
12-Feb-2014 13:02:30,503
12-Feb-2014 13:03:30,541
12-Feb-2014 13:04:00,544
12-Feb-2014 13:04:30,550
12-Feb-2014 13:05:00,503
12-Feb-2014 13:05:30,545
12-Feb-2014 13:06:00,547
12-Feb-2014 13:06:30,500
12-Feb-2014 13:07:00,539
12-Feb-2014 13:07:30,542
12-Feb-2014 13:08:00,499
12-Feb-2014 13:08:30,539
12-Feb-2014 13:09:00,501
12-Feb-2014 13:09:30,498
12-Feb-2014 13:10:00,499
12-Feb-2014 13:10:30,500
12-Feb-2014 13:11:00,505
12-Feb-2014 13:11:30,503
12-Feb-2014 13:12:30,473
12-Feb-2014 13:13:00,470
12-Feb-2014 13:13:30,472
12-Feb-2014 13:14:00,473
12-Feb-2014 13:14:30,470
12-Feb-2014 13:15:00,471
12-Feb-2014 13:15:30,472
12-Feb-2014 13:16:00,471
12-Feb-2014 13:17:00,470
12-Feb-2014 13:18:00,472
12-Feb-2014 13:18:30,471
12-Feb-2014 13:20:00,468
12-Feb-2014 13:20:30,470
12-Feb-2014 13:21:30,471
12-Feb-2014 13:22:00,469
12-Feb-2014 13:23:00,705
12-Feb-2014 13:24:00,697
12-Feb-2014 13:25:00,696
12-Feb-2014 13:25:30,698
12-Feb-2014 13:26:00,697
12-Feb-2014 13:26:30,693
12-Feb-2014 13:27:30,694
12-Feb-2014 13:28:00,693
12-Feb-2014 13:28:30,694
12-Feb-2014 13:29:00,692
12-Feb-2014 13:30:00,691
12-Feb-2014 13:30:30,690
12-Feb-2014 13:31:00,691
12-Feb-2014 13:31:30,689
12-Feb-2014 13:32:40,690
12-Feb-2014 13:33:00,689
12-Feb-2014 13:33:30,687
12-Feb-2014 13:35:00,837
12-Feb-2014 13:35:31,844
12-Feb-2014 13:36:01,841
12-Feb-2014 13:36:31,1200
12-Feb-2014 13:37:31,1198
12-Feb-2014 13:38:01,1197
12-Feb-2014 13:38:31,1195
12-Feb-2014 13:39:01,1192
12-Feb-2014 13:39:31,1295
12-Feb-2014 13:40:31,1633
12-Feb-2014 13:41:01,1293
12-Feb-2014 13:41:31,1292
12-Feb-2014 13:42:01,1291
12-Feb-2014 13:42:31,1396
12-Feb-2014 13:43:01,1727
12-Feb-2014 13:43:31,1700
12-Feb-2014 13:44:01,1729
12-Feb-2014 13:44:31,1703
12-Feb-2014 13:45:01,1702
12-Feb-2014 13:45:31,1613
12-Feb-2014 13:46:01,1588
12-Feb-2014 13:46:31,1613
12-Feb-2014 13:47:01,1181
12-Feb-2014 13:47:31,1591
12-Feb-2014 13:48:01,1590
12-Feb-2014 13:48:31,1591
12-Feb-2014 13:49:01,1213
12-Feb-2014 13:49:31,1071
12-Feb-2014 13:50:01,1072
12-Feb-2014 13:50:31,1073
12-Feb-2014 13:51:31,1074
12-Feb-2014 13:52:01,1075
12-Feb-2014 13:53:01,728
12-Feb-2014 13:53:31,727
12-Feb-2014 13:54:01,728
12-Feb-2014 13:54:31,726
12-Feb-2014 13:55:01,517
12-Feb-2014 13:55:31,516
12-Feb-2014 13:56:01,517
12-Feb-2014 13:56:31,518
12-Feb-2014 13:57:01,519
12-Feb-2014 13:57:31,516
12-Feb-2014 13:58:01,517
12-Feb-2014 13:58:31,516
12-Feb-2014 13:59:31,515
12-Feb-2014 14:00:01,516
12-Feb-2014 14:00:31,517
12-Feb-2014 14:01:01,516
12-Feb-2014 14:01:31,517
12-Feb-2014 14:03:01,518
12-Feb-2014 14:04:01,517
12-Feb-2014 14:04:31,518
12-Feb-2014 14:05:09,519
12-Feb-2014 14:05:31,518
12-Feb-2014 14:06:01,520
12-Feb-2014 14:06:31,519
12-Feb-2014 14:07:01,518
12-Feb-2014 14:07:31,517
12-Feb-2014 14:08:01,905
12-Feb-2014 14:08:31,906
12-Feb-2014 14:09:01,909
12-Feb-2014 14:09:31,517
12-Feb-2014 14:10:01,557
12-Feb-2014 14:10:31,516
12-Feb-2014 14:11:01,515
12-Feb-2014 14:11:31,516
12-Feb-2014 14:12:01,505
12-Feb-2014 14:13:31,504
12-Feb-2014 14:14:01,506
12-Feb-2014 14:15:01,507
12-Feb-2014 14:15:31,505
12-Feb-2014 14:16:01,506
12-Feb-2014 14:16:31,507
12-Feb-2014 14:17:01,506
12-Feb-2014 14:18:01,505
12-Feb-2014 14:19:31,761
12-Feb-2014 14:20:31,892
12-Feb-2014 14:21:31,506
12-Feb-2014 14:22:01,731
12-Feb-2014 14:22:31,725
12-Feb-2014 14:23:31,719
12-Feb-2014 14:24:01,718
12-Feb-2014 14:25:01,715
12-Feb-2014 14:25:31,714
12-Feb-2014 14:28:31,713
12-Feb-2014 14:29:31,711
12-Feb-2014 14:30:31,625
12-Feb-2014 14:31:02,627
12-Feb-2014 14:31:31,624
12-Feb-2014 14:32:31,980
12-Feb-2014 14:33:31,1387
12-Feb-2014 14:34:31,788
12-Feb-2014 14:35:31,1277
12-Feb-2014 14:36:31,1271
12-Feb-2014 14:37:31,1293
12-Feb-2014 14:38:32,1292
12-Feb-2014 14:39:33,1562
12-Feb-2014 14:41:32,1410
12-Feb-2014 14:42:32,1435
12-Feb-2014 14:43:32,1409
12-Feb-2014 14:44:32,2229
12-Feb-2014 14:45:02,2444
12-Feb-2014 14:45:32,1988
12-Feb-2014 14:46:32,2462
12-Feb-2014 14:47:32,2586
12-Feb-2014 14:48:32,1539
12-Feb-2014 14:49:02,3228
12-Feb-2014 14:49:32,3991
12-Feb-2014 14:50:32,1600
12-Feb-2014 14:51:32,1408
12-Feb-2014 14:52:32,1407
12-Feb-2014 14:53:02,1408
12-Feb-2014 14:53:32,1405
12-Feb-2014 14:54:02,1493
12-Feb-2014 14:54:32,1496
12-Feb-2014 14:55:02,1130
12-Feb-2014 14:55:32,1041
12-Feb-2014 14:56:32,1042
12-Feb-2014 14:57:32,3505
12-Feb-2014 14:58:02,3491
12-Feb-2014 14:58:32,3489
12-Feb-2014 14:59:32,3485
12-Feb-2014 15:00:02,1073
12-Feb-2014 15:00:32,3899
12-Feb-2014 15:01:02,1453
12-Feb-2014 15:01:32,3859
12-Feb-2014 15:02:02,1036
12-Feb-2014 15:02:32,3490
12-Feb-2014 15:03:02,846
12-Feb-2014 15:03:32,3379
12-Feb-2014 15:04:02,3107
12-Feb-2014 15:04:32,3447
12-Feb-2014 15:05:02,3306
12-Feb-2014 15:05:32,3555
12-Feb-2014 15:06:02,3303
12-Feb-2014 15:06:32,848
12-Feb-2014 15:07:02,3304
12-Feb-2014 15:07:32,846
12-Feb-2014 15:08:02,3307
12-Feb-2014 15:08:32,846
12-Feb-2014 15:09:02,3305
12-Feb-2014 15:09:32,847
12-Feb-2014 15:10:02,3315
12-Feb-2014 15:10:32,884
12-Feb-2014 15:11:02,3318
12-Feb-2014 15:11:32,845
12-Feb-2014 15:12:02,3331
12-Feb-2014 15:12:32,846
12-Feb-2014 15:13:11,3365
12-Feb-2014 15:13:32,847
12-Feb-2014 15:14:02,3452
12-Feb-2014 15:14:32,3300
12-Feb-2014 15:15:02,3011
12-Feb-2014 15:15:32,3706
12-Feb-2014 15:16:02,1241
12-Feb-2014 15:16:32,3304
12-Feb-2014 15:17:02,849
12-Feb-2014 15:17:32,3312
12-Feb-2014 15:18:02,847
12-Feb-2014 15:18:32,3315
12-Feb-2014 15:19:02,847
12-Feb-2014 15:19:32,3353
12-Feb-2014 15:20:02,846
12-Feb-2014 15:20:33,3321
12-Feb-2014 15:21:02,970
12-Feb-2014 15:21:32,3430
12-Feb-2014 15:22:02,977
12-Feb-2014 15:22:32,3816
12-Feb-2014 15:23:02,1341
12-Feb-2014 15:23:32,3884
12-Feb-2014 15:24:02,1339
12-Feb-2014 15:24:32,3528
12-Feb-2014 15:25:02,3735
12-Feb-2014 15:25:32,1331
12-Feb-2014 15:26:02,3732
12-Feb-2014 15:26:32,1330
12-Feb-2014 15:27:02,3830
12-Feb-2014 15:27:32,1418
12-Feb-2014 15:28:32,1639
12-Feb-2014 15:29:32,1893
12-Feb-2014 15:30:32,1887
12-Feb-2014 15:31:02,3994
12-Feb-2014 15:31:32,1503
12-Feb-2014 15:32:03,4104
12-Feb-2014 15:32:32,1506
12-Feb-2014 15:33:02,1516
12-Feb-2014 15:33:32,3662
12-Feb-2014 15:34:02,1272
12-Feb-2014 15:34:32,4014
12-Feb-2014 15:35:02,1627
12-Feb-2014 15:35:32,4009
12-Feb-2014 15:36:02,1628
12-Feb-2014 15:36:32,4016
12-Feb-2014 15:37:02,1624
12-Feb-2014 15:37:32,4017
12-Feb-2014 15:38:02,1624
12-Feb-2014 15:38:32,3941
12-Feb-2014 15:39:03,1494
12-Feb-2014 15:39:33,3991
12-Feb-2014 15:40:02,1494
12-Feb-2014 15:40:33,3742
12-Feb-2014 15:41:03,1129
12-Feb-2014 15:41:33,1128
12-Feb-2014 15:42:03,3553
12-Feb-2014 15:42:33,1127
12-Feb-2014 15:43:03,3559
12-Feb-2014 15:43:33,1127
12-Feb-2014 15:44:03,3562
12-Feb-2014 15:44:33,1130
12-Feb-2014 15:45:03,3983
12-Feb-2014 15:45:33,1507
12-Feb-2014 15:46:03,4017
12-Feb-2014 15:46:33,1128
12-Feb-2014 15:47:03,3719
12-Feb-2014 15:47:33,1126
12-Feb-2014 15:48:03,1131
12-Feb-2014 15:48:33,3557
12-Feb-2014 15:49:03,1152
12-Feb-2014 15:49:33,1129
12-Feb-2014 15:50:03,1128
12-Feb-2014 15:51:33,1126
12-Feb-2014 15:52:03,1128
12-Feb-2014 15:53:03,1125
12-Feb-2014 15:53:33,937
12-Feb-2014 15:54:03,936
12-Feb-2014 15:55:03,938
12-Feb-2014 15:55:33,936
12-Feb-2014 15:56:03,937
12-Feb-2014 15:56:33,939
12-Feb-2014 15:57:03,938
12-Feb-2014 15:58:33,940
12-Feb-2014 15:59:03,937
12-Feb-2014 15:59:33,940
12-Feb-2014 16:00:03,939
12-Feb-2014 16:01:03,1341
12-Feb-2014 16:01:33,1332
12-Feb-2014 16:02:03,1333
12-Feb-2014 16:02:33,940
12-Feb-2014 16:03:03,939
12-Feb-2014 16:04:03,937
12-Feb-2014 16:04:33,936
12-Feb-2014 16:05:03,935
12-Feb-2014 16:05:33,938
12-Feb-2014 16:06:03,939
12-Feb-2014 16:06:33,934
12-Feb-2014 16:07:03,938
12-Feb-2014 16:08:03,936
12-Feb-2014 16:08:33,938
12-Feb-2014 16:09:33,935
12-Feb-2014 16:10:03,937
12-Feb-2014 16:10:33,938
12-Feb-2014 16:11:33,939
12-Feb-2014 16:12:03,938
12-Feb-2014 16:13:03,940
12-Feb-2014 16:13:33,939
12-Feb-2014 16:14:03,940
12-Feb-2014 16:14:33,939
12-Feb-2014 16:15:33,848
12-Feb-2014 16:16:03,849
12-Feb-2014 16:16:33,871
12-Feb-2014 16:17:03,1266
12-Feb-2014 16:17:33,1240
12-Feb-2014 16:18:03,1241
12-Feb-2014 16:18:33,849
12-Feb-2014 16:19:03,850
12-Feb-2014 16:19:33,849
12-Feb-2014 16:21:03,850
12-Feb-2014 16:21:33,3361
12-Feb-2014 16:22:03,3295
12-Feb-2014 16:22:33,3299
12-Feb-2014 16:23:03,3294
12-Feb-2014 16:23:33,3565
12-Feb-2014 16:24:03,4556
12-Feb-2014 16:24:33,1205
12-Feb-2014 16:25:03,3941
12-Feb-2014 16:25:33,1938
12-Feb-2014 16:26:03,4329
12-Feb-2014 16:26:33,1930
12-Feb-2014 16:27:03,4340
12-Feb-2014 16:27:33,1926
12-Feb-2014 16:28:03,4348
12-Feb-2014 16:28:33,1930
12-Feb-2014 16:29:03,4431
12-Feb-2014 16:29:33,1924
12-Feb-2014 16:30:03,4462
12-Feb-2014 16:30:33,4362
12-Feb-2014 16:31:03,1547
12-Feb-2014 16:31:33,3998
12-Feb-2014 16:32:03,1649
12-Feb-2014 16:32:33,3990
12-Feb-2014 16:33:03,1604
12-Feb-2014 16:33:33,3961
12-Feb-2014 16:34:03,1578
12-Feb-2014 16:34:33,3959
12-Feb-2014 16:35:03,1619
12-Feb-2014 16:35:33,3706
12-Feb-2014 16:36:01,1750
12-Feb-2014 16:36:31,3742
12-Feb-2014 16:37:01,1741
12-Feb-2014 16:37:31,4172
12-Feb-2014 16:38:01,4024
12-Feb-2014 16:38:31,1734
12-Feb-2014 16:39:01,4022
12-Feb-2014 16:39:31,1701
12-Feb-2014 16:40:01,4045
12-Feb-2014 16:40:31,1700
12-Feb-2014 16:41:01,4082
12-Feb-2014 16:41:32,1701
12-Feb-2014 16:42:01,4129
12-Feb-2014 16:42:32,3942
12-Feb-2014 16:43:02,4171
12-Feb-2014 16:45:32,3934
12-Feb-2014 16:46:02,1563
12-Feb-2014 16:46:32,3591
12-Feb-2014 16:47:02,1195
12-Feb-2014 16:47:32,3616
12-Feb-2014 16:48:02,1194
12-Feb-2014 16:48:32,3660
12-Feb-2014 16:49:02,1194
12-Feb-2014 16:49:32,3759
12-Feb-2014 16:50:02,3568
12-Feb-2014 16:50:32,1197
12-Feb-2014 16:51:02,3566
12-Feb-2014 16:51:32,990
12-Feb-2014 16:52:02,3415
12-Feb-2014 16:52:32,992
12-Feb-2014 16:53:02,3419
12-Feb-2014 16:53:32,994
12-Feb-2014 16:54:02,3417
12-Feb-2014 16:54:32,991
12-Feb-2014 16:55:02,3427
12-Feb-2014 16:55:32,994
12-Feb-2014 16:56:02,3446
12-Feb-2014 16:56:32,990
12-Feb-2014 16:57:02,3488
12-Feb-2014 16:57:32,994
12-Feb-2014 16:58:02,3553
12-Feb-2014 16:58:32,993
12-Feb-2014 16:59:02,3692
12-Feb-2014 16:59:32,3414
12-Feb-2014 17:00:02,993
12-Feb-2014 17:00:32,3421
12-Feb-2014 17:01:02,996
12-Feb-2014 17:01:32,3428
12-Feb-2014 17:02:02,993
12-Feb-2014 17:02:32,3419
12-Feb-2014 17:03:02,994
12-Feb-2014 17:03:32,3428
12-Feb-2014 17:04:02,993
12-Feb-2014 17:04:32,3430
12-Feb-2014 17:05:02,994
12-Feb-2014 17:05:32,3432
12-Feb-2014 17:06:02,991
12-Feb-2014 17:06:32,3457
12-Feb-2014 17:07:09,992
12-Feb-2014 17:07:32,3459
12-Feb-2014 17:08:02,991
12-Feb-2014 17:08:32,3500
12-Feb-2014 17:09:02,1376
12-Feb-2014 17:09:32,3991
12-Feb-2014 17:10:02,1374
12-Feb-2014 17:10:32,3762
12-Feb-2014 17:11:02,3408
12-Feb-2014 17:11:32,991
12-Feb-2014 17:12:02,3422
12-Feb-2014 17:12:32,992
12-Feb-2014 17:13:02,3420
12-Feb-2014 17:13:32,994
12-Feb-2014 17:14:02,3430
12-Feb-2014 17:14:32,993
12-Feb-2014 17:15:02,3425
12-Feb-2014 17:15:32,995
12-Feb-2014 17:16:02,3429
12-Feb-2014 17:16:32,993
12-Feb-2014 17:17:02,3444
12-Feb-2014 17:17:32,993
12-Feb-2014 17:18:02,3464
12-Feb-2014 17:18:32,993
12-Feb-2014 17:19:02,3504
12-Feb-2014 17:19:32,993
12-Feb-2014 17:20:02,3577
12-Feb-2014 17:20:32,995
12-Feb-2014 17:21:02,3715
12-Feb-2014 17:21:32,3319
12-Feb-2014 17:22:02,994
12-Feb-2014 17:22:32,3608
12-Feb-2014 17:23:02,1213
12-Feb-2014 17:23:32,4003
12-Feb-2014 17:24:02,1573
12-Feb-2014 17:24:32,3997
12-Feb-2014 17:25:02,1577
12-Feb-2014 17:25:32,3601
12-Feb-2014 17:26:02,1206
12-Feb-2014 17:26:32,3616
12-Feb-2014 17:27:02,1771
12-Feb-2014 17:27:32,3846
12-Feb-2014 17:28:02,1808
12-Feb-2014 17:28:32,4163
12-Feb-2014 17:29:02,1718
12-Feb-2014 17:29:32,4158
12-Feb-2014 17:30:02,1746
12-Feb-2014 17:30:32,1561
12-Feb-2014 17:31:02,3911
12-Feb-2014 17:31:32,1558
12-Feb-2014 17:32:02,3940
12-Feb-2014 17:32:32,1582
12-Feb-2014 17:33:02,3936
12-Feb-2014 17:33:32,1658
12-Feb-2014 17:34:02,4055
12-Feb-2014 17:34:32,1656
12-Feb-2014 17:35:02,3985
12-Feb-2014 17:35:32,1547
12-Feb-2014 17:36:02,4050
12-Feb-2014 17:36:32,1525
12-Feb-2014 17:37:02,3526
12-Feb-2014 17:37:32,1938
12-Feb-2014 17:38:02,1935
12-Feb-2014 17:38:32,1907
12-Feb-2014 17:39:02,1636
12-Feb-2014 17:39:32,1344
12-Feb-2014 17:40:02,1290
12-Feb-2014 17:40:32,1648
12-Feb-2014 17:41:32,1645
12-Feb-2014 17:42:02,1643
12-Feb-2014 17:42:33,1645
12-Feb-2014 17:43:03,1647
12-Feb-2014 17:43:33,2563
12-Feb-2014 17:44:03,2474
12-Feb-2014 17:44:33,2361
12-Feb-2014 17:45:03,1345
12-Feb-2014 17:45:33,2168
12-Feb-2014 17:46:03,2018
12-Feb-2014 17:46:33,2733
12-Feb-2014 17:47:03,2728
12-Feb-2014 17:47:33,966
12-Feb-2014 17:48:03,967
12-Feb-2014 17:48:33,971
12-Feb-2014 17:49:03,968
12-Feb-2014 17:49:33,972
12-Feb-2014 17:50:03,966
12-Feb-2014 17:50:33,970
12-Feb-2014 17:51:03,969
12-Feb-2014 17:51:33,973
12-Feb-2014 17:52:03,968
12-Feb-2014 17:52:33,973
12-Feb-2014 17:53:33,1004
12-Feb-2014 17:54:03,1122
12-Feb-2014 17:54:33,1204
12-Feb-2014 17:55:03,1215
12-Feb-2014 17:55:33,1217
12-Feb-2014 17:56:03,822
12-Feb-2014 17:56:33,820
12-Feb-2014 17:57:03,819
12-Feb-2014 17:57:33,821
12-Feb-2014 17:58:03,820
12-Feb-2014 17:58:33,837
12-Feb-2014 17:59:03,835
12-Feb-2014 18:00:33,832
12-Feb-2014 18:01:04,836
12-Feb-2014 18:01:33,910
12-Feb-2014 18:02:33,911
12-Feb-2014 18:04:03,915
12-Feb-2014 18:04:33,916
12-Feb-2014 18:05:03,1028
12-Feb-2014 18:05:33,917
12-Feb-2014 18:06:03,916
12-Feb-2014 18:07:03,917
12-Feb-2014 18:08:03,916
12-Feb-2014 18:08:33,919
12-Feb-2014 18:09:03,917
12-Feb-2014 18:10:03,997
12-Feb-2014 18:10:33,1318
12-Feb-2014 18:11:03,1315
12-Feb-2014 18:11:33,1434
12-Feb-2014 18:12:03,916
12-Feb-2014 18:13:03,915
12-Feb-2014 18:13:33,913
12-Feb-2014 18:14:03,914
12-Feb-2014 18:14:33,918
12-Feb-2014 18:15:03,914
12-Feb-2014 18:15:33,1125
12-Feb-2014 18:16:03,1120
12-Feb-2014 18:16:33,1117
12-Feb-2014 18:17:03,1115
12-Feb-2014 18:18:03,1114
12-Feb-2014 18:18:33,1111
12-Feb-2014 18:19:03,1112
12-Feb-2014 18:19:33,1114
12-Feb-2014 18:20:03,1111
12-Feb-2014 18:20:33,1113
12-Feb-2014 18:21:33,1115
12-Feb-2014 18:22:03,1221
12-Feb-2014 18:22:33,1222
12-Feb-2014 18:23:03,1221
12-Feb-2014 18:24:03,1216
12-Feb-2014 18:24:33,1218
12-Feb-2014 18:25:03,1217
12-Feb-2014 18:25:33,1219
12-Feb-2014 18:26:33,1588
12-Feb-2014 18:27:03,1608
12-Feb-2014 18:27:33,1611
12-Feb-2014 18:28:03,1612
12-Feb-2014 18:28:33,1218
12-Feb-2014 18:29:03,1217
12-Feb-2014 18:29:33,1219
12-Feb-2014 18:30:03,1215
12-Feb-2014 18:30:33,1218
12-Feb-2014 18:31:03,1106
12-Feb-2014 18:31:33,1107
12-Feb-2014 18:32:03,1109
12-Feb-2014 18:32:33,1107
12-Feb-2014 18:33:03,1105
12-Feb-2014 18:34:03,1103
12-Feb-2014 18:34:33,1215
12-Feb-2014 18:35:33,1220
12-Feb-2014 18:36:03,1188
12-Feb-2014 18:36:33,1187
12-Feb-2014 18:37:03,1185
12-Feb-2014 18:38:03,1188
12-Feb-2014 18:39:03,1183
12-Feb-2014 18:39:34,1185
12-Feb-2014 18:40:03,1186
12-Feb-2014 18:40:41,1187
12-Feb-2014 18:41:02,1024
12-Feb-2014 18:41:32,1026
12-Feb-2014 18:42:02,1000
12-Feb-2014 18:42:32,997
12-Feb-2014 18:43:02,993
12-Feb-2014 18:43:32,996
12-Feb-2014 18:44:02,995
12-Feb-2014 18:44:32,998
12-Feb-2014 18:45:02,995
12-Feb-2014 18:45:32,1000
12-Feb-2014 18:46:02,996
12-Feb-2014 18:46:32,1000
12-Feb-2014 18:47:02,999
12-Feb-2014 18:47:32,1000
12-Feb-2014 18:48:32,998
12-Feb-2014 18:49:02,1001
12-Feb-2014 18:49:32,997
12-Feb-2014 18:50:02,996
12-Feb-2014 18:50:32,993
12-Feb-2014 18:51:02,995
12-Feb-2014 18:51:32,1019
12-Feb-2014 18:52:02,1562
12-Feb-2014 18:52:32,1115
12-Feb-2014 18:53:02,1480
12-Feb-2014 18:53:32,1478
12-Feb-2014 18:54:02,1471
12-Feb-2014 18:54:32,1472
12-Feb-2014 18:55:02,1469
12-Feb-2014 18:55:32,1470
12-Feb-2014 18:56:32,1467
12-Feb-2014 18:57:03,1469
12-Feb-2014 18:58:02,1470
12-Feb-2014 18:58:32,1465
12-Feb-2014 18:59:02,1463
12-Feb-2014 18:59:32,1466
12-Feb-2014 19:00:02,1465
12-Feb-2014 19:01:32,1346
12-Feb-2014 19:02:02,1429
12-Feb-2014 19:02:32,1508
12-Feb-2014 19:03:02,1503
12-Feb-2014 19:03:32,1380
12-Feb-2014 19:04:02,1426
12-Feb-2014 19:04:32,1424
12-Feb-2014 19:05:33,1031
12-Feb-2014 19:06:03,1225
12-Feb-2014 19:06:33,1223
12-Feb-2014 19:07:03,1219
12-Feb-2014 19:07:33,1215
12-Feb-2014 19:09:03,1211
12-Feb-2014 19:09:33,1210
12-Feb-2014 19:10:03,1212
12-Feb-2014 19:10:33,1208
12-Feb-2014 19:11:03,1140
12-Feb-2014 19:11:33,1137
12-Feb-2014 19:12:03,1140
12-Feb-2014 19:12:33,1143
12-Feb-2014 19:13:33,1163
12-Feb-2014 19:14:03,1167
12-Feb-2014 19:14:33,1179
12-Feb-2014 19:15:03,1175
12-Feb-2014 19:15:33,1179
12-Feb-2014 19:16:03,1180
12-Feb-2014 19:16:33,1161
12-Feb-2014 19:17:03,1140
12-Feb-2014 19:17:33,1137
12-Feb-2014 19:18:03,1138
12-Feb-2014 19:18:33,1140
12-Feb-2014 19:19:03,1138
12-Feb-2014 19:19:33,1137
12-Feb-2014 19:20:03,1136
12-Feb-2014 19:20:33,1141
12-Feb-2014 19:21:03,1180
12-Feb-2014 19:21:33,1218
12-Feb-2014 19:22:03,1214
12-Feb-2014 19:22:33,1211
12-Feb-2014 19:23:33,1207
12-Feb-2014 19:24:03,1208
12-Feb-2014 19:24:33,1210
12-Feb-2014 19:25:03,1207
12-Feb-2014 19:25:33,1206
12-Feb-2014 19:26:03,1205
12-Feb-2014 19:26:33,1201
12-Feb-2014 19:27:03,1200
12-Feb-2014 19:28:03,1201
12-Feb-2014 19:28:33,1202
12-Feb-2014 19:29:33,1148
12-Feb-2014 19:30:03,1136
12-Feb-2014 19:30:33,1135
12-Feb-2014 19:31:03,1134
12-Feb-2014 19:32:03,1187
12-Feb-2014 19:32:33,1188
12-Feb-2014 19:33:03,1189
12-Feb-2014 19:33:33,1188
12-Feb-2014 19:34:03,1185
12-Feb-2014 19:34:33,1295
12-Feb-2014 19:35:03,1182
12-Feb-2014 19:36:33,1184
12-Feb-2014 19:37:03,1183
12-Feb-2014 19:38:33,1658
12-Feb-2014 19:39:03,1298
